A,11274,20048.1554,4.0521
AA,2,3.5565,0.3010
AAS,2,3.5565,0.3010
ABAV,1,1.7783,0.0000
ABC,27,48.0131,1.4314
ABCD,5,8.8913,0.6990
ABERTA,2,3.5565,0.3010
ABERTO,8,14.2261,0.9031
ABIH,7,12.4479,0.8451
ABL,1,1.7783,0.0000
ABN,1,1.7783,0.0000
ABP,3,5.3348,0.4771
ABRH,2,3.5565,0.3010
AC,6,10.6696,0.7782
ACADEMIA,3,5.3348,0.4771
ACADÊMICA,1,1.7783,0.0000
ACC,1,1.7783,0.0000
ACLU,4,7.1131,0.6021
ACM,6,10.6696,0.7782
ACNUR,2,3.5565,0.3010
ACP,1,1.7783,0.0000
ACT,6,10.6696,0.7782
ACUSADO,1,1.7783,0.0000
ADAM,1,1.7783,0.0000
ADN,4,7.1131,0.6021
AEB,4,7.1131,0.6021
AEG,6,10.6696,0.7782
AFC,9,16.0044,0.9542
AFP,38,67.5741,1.5798
AGU,2,3.5565,0.3010
AGUIAR,1,1.7783,0.0000
AI,5,8.8913,0.6990
AIDS,5,8.8913,0.6990
AIEA,1,1.7783,0.0000
AINDA,1,1.7783,0.0000
AK,7,12.4479,0.8451
AK47,2,3.5565,0.3010
AL,9,16.0044,0.9542
ALBERGUES,1,1.7783,0.0000
ALE,3,5.3348,0.4771
ALF,2,3.5565,0.3010
ALOIZIO,1,1.7783,0.0000
ALTA,1,1.7783,0.0000
ALTERNATIVAS,1,1.7783,0.0000
AM,26,46.2349,1.4150
AMA,1,1.7783,0.0000
AMB,3,5.3348,0.4771
AMC,1,1.7783,0.0000
AMERICA,1,1.7783,0.0000
AMÉRICA,2,3.5565,0.3010
AN,10,17.7826,1.0000
ANA,5,8.8913,0.6990
ANOS,24,42.6784,1.3802
ANP,5,8.8913,0.6990
ANS,36,64.0175,1.5563
AO,9,16.0044,0.9542
AOC,1,1.7783,0.0000
AP,13,23.1174,1.1139
APA,4,7.1131,0.6021
APAs,1,1.7783,0.0000
APC,4,7.1131,0.6021
APCA,1,1.7783,0.0000
APOSTA,1,1.7783,0.0000
APP,2,3.5565,0.3010
APS,5,8.8913,0.6990
ARG,20,35.5653,1.3010
AS,2,3.5565,0.3010
ASA,7,12.4479,0.8451
ASEAN,2,3.5565,0.3010
ASI,4,7.1131,0.6021
ATE,4,7.1131,0.6021
ATENDIMENTO,2,3.5565,0.3010
ATI,2,3.5565,0.3010
ATLETAS,1,1.7783,0.0000
ATLÉTICO,2,3.5565,0.3010
ATOR,1,1.7783,0.0000
ATP,57,101.3611,1.7559
ATRAÇÕES,6,10.6696,0.7782
AUS,3,5.3348,0.4771
AUTORES,1,1.7783,0.0000
AV,1,1.7783,0.0000
AVENTURAS,1,1.7783,0.0000
AZUL,1,1.7783,0.0000
Aardman,1,1.7783,0.0000
Aarhus,3,5.3348,0.4771
Aaron,7,12.4479,0.8451
Aart,2,3.5565,0.3010
Abacate,1,1.7783,0.0000
Abaeté,6,10.6696,0.7782
Abaixo,16,28.4522,1.2041
Abajur,1,1.7783,0.0000
Abalada,1,1.7783,0.0000
Abandonado,1,1.7783,0.0000
Abandonados,1,1.7783,0.0000
Abastecer,1,1.7783,0.0000
Abastecimento,9,16.0044,0.9542
Abatido,1,1.7783,0.0000
Abav,1,1.7783,0.0000
Abbade,3,5.3348,0.4771
Abbey,3,5.3348,0.4771
Abby,1,1.7783,0.0000
Abd,2,3.5565,0.3010
Abdala,1,1.7783,0.0000
Abdel,33,58.6827,1.5185
Abdeslam,133,236.5092,2.1239
Abdi,1,1.7783,0.0000
Abdul,4,7.1131,0.6021
Abdullah,6,10.6696,0.7782
Abe,8,14.2261,0.9031
Abelardo,5,8.8913,0.6990
Abelha,6,10.6696,0.7782
Abert,3,5.3348,0.4771
Aberta,6,10.6696,0.7782
Abertas,2,3.5565,0.3010
Aberto,59,104.9176,1.7709
Abertos,1,1.7783,0.0000
Abertura,12,21.3392,1.0792
Abgar,1,1.7783,0.0000
Abi,1,1.7783,0.0000
Abia,2,3.5565,0.3010
Abifumo,1,1.7783,0.0000
Abih,5,8.8913,0.6990
Abinee,1,1.7783,0.0000
Abiquim,1,1.7783,0.0000
Abismo,2,3.5565,0.3010
Abolição,4,7.1131,0.6021
Abordagem,1,1.7783,0.0000
Aborto,1,1.7783,0.0000
About,2,3.5565,0.3010
Abracei,1,1.7783,0.0000
Abrad,2,3.5565,0.3010
Abraham,1,1.7783,0.0000
Abrahão,13,23.1174,1.1139
Abramo,1,1.7783,0.0000
Abramovich,1,1.7783,0.0000
Abrams,5,8.8913,0.6990
Abrantes,1,1.7783,0.0000
Abrasco,9,16.0044,0.9542
Abravanel,2,3.5565,0.3010
Abraço,1,1.7783,0.0000
Abre,8,14.2261,0.9031
Abreu,50,88.9132,1.6990
Abri,2,3.5565,0.3010
Abril,7,12.4479,0.8451
Abrindo,3,5.3348,0.4771
Abrir,1,1.7783,0.0000
Abriram,1,1.7783,0.0000
Abriu,1,1.7783,0.0000
Abrolhos,2,3.5565,0.3010
Abrão,2,3.5565,0.3010
Absolutamente,1,1.7783,0.0000
Absorção,2,3.5565,0.3010
Abstracionismo,1,1.7783,0.0000
Abstração,1,1.7783,0.0000
Abu,34,60.4610,1.5315
Abud,1,1.7783,0.0000
Abul,1,1.7783,0.0000
Abusivo,1,1.7783,0.0000
Abutres,3,5.3348,0.4771
Abyss,1,1.7783,0.0000
Abílio,4,7.1131,0.6021
Abóbora,1,1.7783,0.0000
Acaba,1,1.7783,0.0000
Acabamos,8,14.2261,0.9031
Acabei,3,5.3348,0.4771
Acabo,1,1.7783,0.0000
Acabou,6,10.6696,0.7782
Academia,103,183.1613,2.0128
Academic,1,1.7783,0.0000
Academy,10,17.7826,1.0000
Acadêmica,1,1.7783,0.0000
Acadêmico,8,14.2261,0.9031
