a,101084,37571.8289,10.5340
a-hussein,1,0.3717,-0.9897
aa,9,3.3452,1.2075
aaa,9,3.3452,1.2075
aacompanhar,2,0.7434,-0.2966
aacrescentando,1,0.3717,-0.9897
aadic,3,1.1151,0.1089
aaea,1,0.3717,-0.9897
aagosto,2,0.7434,-0.2966
aaplicação,2,0.7434,-0.2966
aaprovação,1,0.3717,-0.9897
aas,3,1.1151,0.1089
aat,1,0.3717,-0.9897
aatribuição,1,0.3717,-0.9897
ab,3,1.1151,0.1089
ab-rogação,2,0.7434,-0.2966
aba,6,2.2301,0.8021
abaaoud,1,0.3717,-0.9897
abacateiros,1,0.3717,-0.9897
abacates,2,0.7434,-0.2966
abacaxi,7,2.6018,0.9562
abacus,3,1.1151,0.1089
abada,1,0.3717,-0.9897
abadi,2,0.7434,-0.2966
abafam,1,0.3717,-0.9897
abafar,6,2.2301,0.8021
abafar-me,2,0.7434,-0.2966
abaixamento,4,1.4868,0.3966
abaixo,221,82.1433,4.4085
abaixo-assinado,4,1.4868,0.3966
abala-nos,1,0.3717,-0.9897
abalada,3,1.1151,0.1089
abaladas,3,1.1151,0.1089
abalado,8,2.9735,1.0897
abalam,1,0.3717,-0.9897
abalar,7,2.6018,0.9562
abalar-nos,2,0.7434,-0.2966
abalaram,3,1.1151,0.1089
abalizado,2,0.7434,-0.2966
abalou,5,1.8584,0.6197
abalroamento,5,1.8584,0.6197
abana,1,0.3717,-0.9897
abanam,1,0.3717,-0.9897
abanando,1,0.3717,-0.9897
abanar,1,0.3717,-0.9897
abanc,8,2.9735,1.0897
abandona,12,4.4603,1.4952
abandonaa,2,0.7434,-0.2966
abandonada,6,2.2301,0.8021
abandonadas,17,6.3187,1.8435
abandonado,30,11.1507,2.4115
abandonados,15,5.5753,1.7184
abandonam,8,2.9735,1.0897
abandonamos,4,1.4868,0.3966
abandonando,2,0.7434,-0.2966
abandonar,131,48.6913,3.8855
abandonaram,19,7.0621,1.9547
abandonarem,16,5.9470,1.7829
abandonará,5,1.8584,0.6197
abandonasse,1,0.3717,-0.9897
abandone,6,2.2301,0.8021
abandonei,4,1.4868,0.3966
abandonem,10,3.7169,1.3129
abandono,76,28.2484,3.3410
abandononão,2,0.7434,-0.2966
abandonos,2,0.7434,-0.2966
abandonou,32,11.8941,2.4760
abandoná-las,2,0.7434,-0.2966
abandoná-lo,1,0.3717,-0.9897
abandonássemos,2,0.7434,-0.2966
abangol,2,0.7434,-0.2966
abanão,2,0.7434,-0.2966
abarca,7,2.6018,0.9562
abarcam,1,0.3717,-0.9897
abarcando,4,1.4868,0.3966
abarcar,2,0.7434,-0.2966
abarcava,1,0.3717,-0.9897
abarcou,1,0.3717,-0.9897
abarrotadas,4,1.4868,0.3966
abarrotado,3,1.1151,0.1089
abarrotados,4,1.4868,0.3966
abarrotar,7,2.6018,0.9562
abastada,2,0.7434,-0.2966
abastadas,3,1.1151,0.1089
abastado,1,0.3717,-0.9897
abastardou-se,1,0.3717,-0.9897
abastece,8,2.9735,1.0897
abastecedor,1,0.3717,-0.9897
abastecedores,1,0.3717,-0.9897
abastecem,3,1.1151,0.1089
abastecer,17,6.3187,1.8435
abastecer-se,3,1.1151,0.1089
abastecerem,3,1.1151,0.1089
abastecia,3,1.1151,0.1089
abasteciam,2,0.7434,-0.2966
abastecida,1,0.3717,-0.9897
abastecidas,1,0.3717,-0.9897
abastecidos,2,0.7434,-0.2966
abastecimento,117,43.4876,3.7725
abastecimentos,2,0.7434,-0.2966
abastecê-lo,1,0.3717,-0.9897
abasteça,1,0.3717,-0.9897
abate,14,5.2036,1.6494
abate-se,2,0.7434,-0.2966
abatem,3,1.1151,0.1089
abatem-nas,2,0.7434,-0.2966
abatem-nos,1,0.3717,-0.9897
abatendo,1,0.3717,-0.9897
abater,21,7.8055,2.0548
abateram,2,0.7434,-0.2966
abateu,10,3.7169,1.3129
abatida,1,0.3717,-0.9897
abatidas,1,0.3717,-0.9897
abatido,17,6.3187,1.8435
abatidos,8,2.9735,1.0897
abatê-las,2,0.7434,-0.2966
abbot,2,0.7434,-0.2966
abc,13,4.8320,1.5753
abd,1,0.3717,-0.9897
abdalhaleem,4,1.4868,0.3966
abdalla,2,0.7434,-0.2966
abdalmahmoud,4,1.4868,0.3966
abdel,2,0.7434,-0.2966
abdel-rahman,1,0.3717,-0.9897
abdelaziz,2,0.7434,-0.2966
abdelhamid,1,0.3717,-0.9897
abdelkader,1,0.3717,-0.9897
abdeslam,7,2.6018,0.9562
abdica,6,2.2301,0.8021
abdicam,6,2.2301,0.8021
abdicando,2,0.7434,-0.2966
abdicar,19,7.0621,1.9547
abdicação,1,0.3717,-0.9897
abdicou,6,2.2301,0.8021
abdiel,2,0.7434,-0.2966
abdominais,1,0.3717,-0.9897
abdoulaie,1,0.3717,-0.9897
abdoulaye,2,0.7434,-0.2966
abdoulkader,1,0.3717,-0.9897
abdul,6,2.2301,0.8021
abdula,11,4.0886,1.4082
abdulahi,1,0.3717,-0.9897
abdulaziz,3,1.1151,0.1089
abdullah,1,0.3717,-0.9897
abdullahi,3,1.1151,0.1089
abdulrahman,2,0.7434,-0.2966
abdulumane,2,0.7434,-0.2966
abdulá,2,0.7434,-0.2966
abdurashid,1,0.3717,-0.9897
abdómen,2,0.7434,-0.2966
abe,18,6.6904,1.9007
abeba,3,1.1151,0.1089
abeberamento,4,1.4868,0.3966
abeberramento,1,0.3717,-0.9897
abecedário,2,0.7434,-0.2966
abegue,2,0.7434,-0.2966
abeiram-se,1,0.3717,-0.9897
abel,119,44.2310,3.7894
abelardo,6,2.2301,0.8021
abelha,1,0.3717,-0.9897
abelhas,9,3.3452,1.2075
abençoada,4,1.4868,0.3966
abençoado,5,1.8584,0.6197
abençoados,2,0.7434,-0.2966
abençoar,1,0.3717,-0.9897
abençoe,3,1.1151,0.1089
abençoou-nos,2,0.7434,-0.2966
aber,2,0.7434,-0.2966
aberdeen,1,0.3717,-0.9897
aberrantes,1,0.3717,-0.9897
aberração,8,2.9735,1.0897
aberrações,4,1.4868,0.3966
aberta,127,47.2045,3.8545
abertamente,15,5.5753,1.7184
abertas,36,13.3808,2.5938
aberto,145,53.8949,3.9870
abertos,34,12.6374,2.5367
abertura,553,205.5441,5.3257
aberturas,8,2.9735,1.0897
abetura,2,0.7434,-0.2966
abidjan,14,5.2036,1.6494
abifar,2,0.7434,-0.2966
abigawell,2,0.7434,-0.2966
abismado,1,0.3717,-0.9897
abismais,1,0.3717,-0.9897
abismal,3,1.1151,0.1089
abismo,8,2.9735,1.0897
abismos,1,0.3717,-0.9897
abiótico,1,0.3717,-0.9897
abjecta,14,5.2036,1.6494
abjectas,1,0.3717,-0.9897
abjecto,2,0.7434,-0.2966
abjectos,1,0.3717,-0.9897
abkházia,4,1.4868,0.3966
abnegado,4,1.4868,0.3966
abnegação,9,3.3452,1.2075
abo,1,0.3717,-0.9897
abocanhada,1,0.3717,-0.9897
abocanhado,1,0.3717,-0.9897
abocanhar,5,1.8584,0.6197
aboletam,2,0.7434,-0.2966
abolida,2,0.7434,-0.2966
abolido,2,0.7434,-0.2966
abolir,3,1.1151,0.1089
aboliu,2,0.7434,-0.2966
aboliu-se,1,0.3717,-0.9897
abolição,11,4.0886,1.4082
abomina,3,1.1151,0.1089
abominado,1,0.3717,-0.9897
abominam,3,1.1151,0.1089
abominar,1,0.3717,-0.9897
abominava,2,0.7434,-0.2966
abomino,1,0.3717,-0.9897
abomináveis,2,0.7434,-0.2966
abominável,3,1.1151,0.1089
abona,22,8.1772,2.1013
abonado,2,0.7434,-0.2966
abonados,2,0.7434,-0.2966
abonam,2,0.7434,-0.2966
abonatória,4,1.4868,0.3966
abonatório,2,0.7434,-0.2966
abonatórios,2,0.7434,-0.2966
abono,29,10.7790,2.3776
abonou,2,0.7434,-0.2966
abor,4,1.4868,0.3966
aborda,42,15.6109,2.7480
aborda-la,2,0.7434,-0.2966
abordada,27,10.0356,2.3061
abordadas,9,3.3452,1.2075
abordado,30,11.1507,2.4115
abordados,18,6.6904,1.9007
abordagem,114,42.3726,3.7465
abordagens,19,7.0621,1.9547
abordam,10,3.7169,1.3129
abordamos,5,1.8584,0.6197
abordando,4,1.4868,0.3966
abordar,68,25.2749,3.2298
abordaram,5,1.8584,0.6197
abordarei,4,1.4868,0.3966
abordarem,3,1.1151,0.1089
abordará,4,1.4868,0.3966
abordava,7,2.6018,0.9562
aborde,4,1.4868,0.3966
abordei,4,1.4868,0.3966
abordem,1,0.3717,-0.9897
abordo,1,0.3717,-0.9897
abordou,36,13.3808,2.5938
abordámos,4,1.4868,0.3966
aborrece,2,0.7434,-0.2966
aborrecer,2,0.7434,-0.2966
aborrecida,4,1.4868,0.3966
aborrecido,4,1.4868,0.3966
abortada,7,2.6018,0.9562
abortar,3,1.1151,0.1089
aborto,8,2.9735,1.0897
abortos,2,0.7434,-0.2966
abortou,2,0.7434,-0.2966
abortássemos,1,0.3717,-0.9897
aboubacar,1,0.3717,-0.9897
aboubacry,2,0.7434,-0.2966
aboul,3,1.1151,0.1089
about,2,0.7434,-0.2966
abr,91,33.8237,3.5212
abra,3,1.1151,0.1089
abrace,2,0.7434,-0.2966
abracei,2,0.7434,-0.2966
abraham,2,0.7434,-0.2966
abrahamson,1,0.3717,-0.9897
abrahão,13,4.8320,1.5753
abramovich,2,0.7434,-0.2966
abrams,3,1.1151,0.1089
abran,2,0.7434,-0.2966
abranches,14,5.2036,1.6494
abranda,2,0.7434,-0.2966
abrandamento,38,14.1242,2.6479
abrandando,1,0.3717,-0.9897
abrandar,15,5.5753,1.7184
abrandaram,1,0.3717,-0.9897
abrandem,1,0.3717,-0.9897
abrandou,4,1.4868,0.3966
abrange,40,14.8676,2.6992
abrangem,12,4.4603,1.4952
abrangendo,12,4.4603,1.4952
abrangente,46,17.0977,2.8389
abrangentes,9,3.3452,1.2075
abranger,11,4.0886,1.4082
abrangerá,12,4.4603,1.4952
abrangerão,2,0.7434,-0.2966
abrangeu,1,0.3717,-0.9897
abrangia,3,1.1151,0.1089
abrangida,4,1.4868,0.3966
abrangidas,7,2.6018,0.9562
abrangido,1,0.3717,-0.9897
abrangidos,17,6.3187,1.8435
abrangência,9,3.3452,1.2075
